race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
4720241001030010,2024-10-03,松阪競輪,F1,10,Ｓ級特選,15:18,15:13,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001030010/?pageType=result,2026-08-31T03:15:25.977179+00:00,1-5-6/4-2/7-3,published,中部競輪,楽天Kドリームス 並び予想
4720241001030012,2024-10-03,松阪競輪,F1,12,Ｓ級決勝,16:35,16:30,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001030012/?pageType=result,2026-08-31T03:15:27.614694+00:00,1-7-4/2/5-3-6,published,中部競輪,楽天Kドリームス 並び予想
2820241001030005,2024-10-03,立川競輪,F1,5,Ｓ級一般,12:34,12:29,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030005/?pageType=result,2026-08-31T03:15:56.686872+00:00,1-4-5/7-2-3/6,published,アオケイ,楽天Kドリームス 並び予想
2820241001030006,2024-10-03,立川競輪,F1,6,Ｓ級一般,13:01,12:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030006/?pageType=result,2026-08-31T03:15:58.477971+00:00,1-5-2/4-3-7/6,published,アオケイ,楽天Kドリームス 並び予想
2820241001030007,2024-10-03,立川競輪,F1,7,Ｓ級一般,13:30,13:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030007/?pageType=result,2026-08-31T03:16:00.353117+00:00,1-5-3/6-2-4/7,published,アオケイ,楽天Kドリームス 並び予想
2820241001030009,2024-10-03,立川競輪,F1,9,Ｓ級特選,14:32,14:27,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030009/?pageType=result,2026-08-31T03:16:01.982654+00:00,5-1/4-2-6/3-7,published,アオケイ,楽天Kドリームス 並び予想
2820241001030010,2024-10-03,立川競輪,F1,10,Ｓ級特選,15:08,15:03,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030010/?pageType=result,2026-08-31T03:16:03.667175+00:00,1-5-6/2-4/3-7,published,アオケイ,楽天Kドリームス 並び予想
2820241001030011,2024-10-03,立川競輪,F1,11,Ｓ級特選,15:46,15:41,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030011/?pageType=result,2026-08-31T03:16:05.390678+00:00,2-6/1-3-5/7-4,published,アオケイ,楽天Kドリームス 並び予想
2820241001030012,2024-10-03,立川競輪,F1,12,Ｓ級決勝,16:25,16:20,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001030012/?pageType=result,2026-08-31T03:16:07.014705+00:00,1-4/2-6/3/5-7,published,アオケイ,楽天Kドリームス 並び予想
4220241003020006,2024-10-04,名古屋競輪,F1,6,Ｓ級一般,17:32,17:27,6,https://keirin.kdreams.jp/nagoya/racedetail/4220241003020006/?pageType=result,2026-08-31T03:17:55.498710+00:00,1-4/5-2/3-6,published,中部競輪,楽天Kドリームス 並び予想
