race_id,race_date,track,race_no,segment,strategy,decision,purchased,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations,main_line_id,main_line_size,a_car,b_car,m3_car,r1l_car,r1b_car,pair_win_sum,b_score,pair_top3_sum,b_top3,score_gap_A_vs_R1L
4820240309010011,2024-03-09,四日市競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,4,5,2,35.6,107.89,105.5,65.5,
8620240311010008,2024-03-11,別府競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,6,1,4,7,2,25.3,104.11,,,
8620240311010009,2024-03-11,別府競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,4,7,3,2,6,1,26.7,105.86,,,
8620240311010011,2024-03-11,別府競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,7,1,2,5,34.1,106.46,83.1,46.1,
5120240311010009,2024-03-11,福井競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,4,5,1,,104.28,,,
5120240311010010,2024-03-11,福井競輪,10,後半,late_v1,skip_rough_score_gap_ge_10,0,0,0,0,0,0,,1,4,2,5,1,6,3,23.7,99.71,61.8,19.0,11.670000000000002
5120240311010011,2024-03-11,福井競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,2,7,3,5,26.2,104.08,118.0,68.0,
4320240312010007,2024-03-12,岐阜競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,7,3,4,46.8,103.04,,,
4320240312010009,2024-03-12,岐阜競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,5,6,7,3,,101.53,,,
4320240312010011,2024-03-12,岐阜競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,3,3,4,3,7,2,5,60.9,105.11,108.4,52.6,
6120240313010006,2024-03-13,玉野競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,5,7,4,2,16.9,99.82,,,
6120240313010007,2024-03-13,玉野競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,7,2,5,29.5,103.84,,,
6120240313010008,2024-03-13,玉野競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,2,4,5,1,,100.73,,,
6120240313010009,2024-03-13,玉野競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,3,7,5,1,4,,105.53,,,
6120240313010010,2024-03-13,玉野競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,5,1,4,7,2,39.400000000000006,101.32,85.1,31.0,5.75
2220240315010008,2024-03-15,前橋競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,4,3,5,2,31.7,102.42,,,
2220240315010010,2024-03-15,前橋競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,7,2,3,5,,102.37,,,
2220240315010011,2024-03-15,前橋競輪,11,後半,late_v1,skip_rough_score_gap_ge_10,0,0,0,0,0,0,,1,3,5,1,7,6,2,15.0,101.26,83.0,34.7,15.629999999999995
7420240317010006,2024-03-17,高知競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,3,7,4,1,52.800000000000004,103.15,,,
7420240317010010,2024-03-17,高知競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,2,7,4,3,5,31.3,101.72,108.8,58.8,
7420240317010011,2024-03-17,高知競輪,11,後半,late_v1,mainline_4pt,1,4,400,1820,1420,1,1-7-3,1,3,1,7,4,6,2,68.2,107.78,122.69999999999999,65.6,
8120240318010007,2024-03-18,小倉競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,2,4,6,3,7,32.3,100.69,,,
8120240318010009,2024-03-18,小倉競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,6,5,1,,104.42,,,
8120240318010011,2024-03-18,小倉競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,7,3,5,49.9,102.84,103.1,40.6,
3520240318010008,2024-03-18,平塚競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,4,7,3,25.6,103.68,,,
3520240318010009,2024-03-18,平塚競輪,9,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,4,7,5,3,14.9,100.20,,,
4720240319010006,2024-03-19,松阪競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,2,7,1,5,43.1,102.51,,,
4720240319010007,2024-03-19,松阪競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,5,7,2,6,16.7,101.68,,,
4720240319010008,2024-03-19,松阪競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,4,3,,101.92,,,
4720240319010009,2024-03-19,松阪競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,1,6,7,2,,104.39,,,
4720240319010010,2024-03-19,松阪競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,4,2,7,1,32.0,104.70,124.0,64.0,
4720240319010011,2024-03-19,松阪競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,7,4,1,3,5,55.7,103.18,101.39999999999999,33.3,2.3300000000000125
4320240322010009,2024-03-22,岐阜競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,6,7,1,90.19999999999999,102.19,,,
4320240322010010,2024-03-22,岐阜競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,5,7,2,4,,102.5,,,
4320240322010011,2024-03-22,岐阜競輪,11,後半,late_v1,rough_18pt,1,18,1800,940,-860,1,1-7-3,1,3,1,7,4,5,3,31.5,97.20,85.9,33.3,7.640000000000001
2420240325010009,2024-03-25,宇都宮競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,4,6,2,,97.65,,,
6120240325010010,2024-03-25,玉野競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,2,5,1,4,,102.12,,,
4420240326010006,2024-03-26,大垣競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,2,7,5,1,22.5,101.91,,,
4420240326010007,2024-03-26,大垣競輪,7,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,1,7,2,3,,106.04,,,
4420240326010008,2024-03-26,大垣競輪,8,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,2,4,7,1,18.9,104.09,104.8,54.8,
3420240326010011,2024-03-26,川崎競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,5,3,2,4,34.8,102.64,101.4,42.8,
5620240328010007,2024-03-28,岸和田競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,3,6,2,4,25.9,104.74,,,
5620240328010010,2024-03-28,岸和田競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,5,7,4,3,12.5,99.52,80.6,32.3,4.86999999999999
5620240328010011,2024-03-28,岸和田競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,5,4,3,7,40.8,105.00,85.8,40.0,
7520240329010006,2024-03-29,松山競輪,6,前半,early_v0,buy,1,4,400,590,190,1,4-2-1,1,3,5,1,7,2,4,14.4,103.00,,,
7520240329010008,2024-03-29,松山競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,2,7,1,5,,105.5,,,
7520240329010010,2024-03-29,松山競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,4,2,40.6,103.45,131.2,62.5,
7520240329010011,2024-03-29,松山競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,5,4,2,48.0,99.40,100.6,36.6,
2420240401010007,2024-04-01,宇都宮競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,3,7,59.6,106.51,,,
2420240401010008,2024-04-01,宇都宮競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,5,7,2,,102.73,,,
2420240401010010,2024-04-01,宇都宮競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,7,3,5,30.0,105.61,110.0,50.0,
2420240401010011,2024-04-01,宇都宮競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,7,1,4,3,59.0,105.95,105.0,36.3,
8120240401010010,2024-04-01,小倉競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,5,1,6,7,2,,105.66,,,
8120240401010011,2024-04-01,小倉競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,4,1,2,5,38.6,103.72,81.3,36.3,
6120240402010011,2024-04-02,玉野競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,2,7,3,5,34.5,106.23,90.9,40.9,
5520240404010008,2024-04-04,和歌山競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,6,7,2,,104.52,,,
5520240404010010,2024-04-04,和歌山競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,2,4,7,1,5,8.6,104.04,101.9,56.5,
5520240404010011,2024-04-04,和歌山競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,1,4,2,5,41.2,108.79,119.1,55.1,
1320240405010009,2024-04-05,いわき平競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,1,4,6,3,35.3,103.51,,,
1320240405010010,2024-04-05,いわき平競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,2,3,4,2,5,3,7,,105.95,,,
1320240405010011,2024-04-05,いわき平競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,7,5,2,1,4,32.1,103.84,87.2,48.1,
8520240408010007,2024-04-08,佐世保競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,3,3,3,4,6,2,5,18.8,105.66,,,
8520240408010009,2024-04-08,佐世保競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,4,2,7,,103.04,,,
8520240408010010,2024-04-08,佐世保競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,4,2,7,3,5,42.7,107.90,113.1,59.0,
8520240408010011,2024-04-08,佐世保競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,2,5,1,6,14.7,101.92,105.8,50.0,
3620240408010006,2024-04-08,小田原競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,7,2,1,4,3,18.5,105.12,,,
3620240408010010,2024-04-08,小田原競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,3,4,53.4,106.30,120.0,73.9,
3620240408010011,2024-04-08,小田原競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,7,5,1,4,44.8,108.15,99.2,42.1,
2820240408010006,2024-04-08,立川競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,3,3,2,4,3,5,1,19.5,103.64,,,
2820240408010009,2024-04-08,立川競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,1,5,3,4,7,,106.78,,,
2820240408010010,2024-04-08,立川競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,4,2,5,7,1,29.5,106.86,98.5,52.1,
2820240408010011,2024-04-08,立川競輪,11,後半,late_v1,mainline_4pt,1,4,400,400,0,1,3-7-1,1,4,3,7,1,2,4,63.699999999999996,105.26,114.39999999999999,47.8,
5320240411010010,2024-04-11,奈良競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,5,4,3,7,32.5,104.16,126.0,57.6,
4720240411010007,2024-04-11,松阪競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,2,7,4,3,33.2,105.50,,,
4720240411010008,2024-04-11,松阪競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,1,6,3,5,,106.96,,,
4720240411010009,2024-04-11,松阪競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,1,7,2,4,,103.57,,,
4720240411010010,2024-04-11,松阪競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,4,2,6,1,7,19.2,103.07,81.30000000000001,39.2,
4720240411010011,2024-04-11,松阪競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,2,6,1,7,45.1,107.52,106.3,48.0,
8320240413010007,2024-04-13,久留米競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,2,4,1,26.1,104.92,,,
8320240413010008,2024-04-13,久留米競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,2,5,1,7,,104.66,,,
8320240413010009,2024-04-13,久留米競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,6,7,3,,104.19,,,
8320240413010010,2024-04-13,久留米競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,3,4,7,6,2,41.4,109.25,124.7,60.7,
8320240413010011,2024-04-13,久留米競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,7,4,1,5,3,38.8,104.64,96.4,52.0,
5420240415010009,2024-04-15,向日町競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,7,5,2,39.2,104.62,,,
5420240415010010,2024-04-15,向日町競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,5,7,3,1,6,,107.95,,,
2520240415010007,2024-04-15,大宮競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,2,3,2,7,5,6,3,17.700000000000003,106.11,,,
2520240415010009,2024-04-15,大宮競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,5,1,7,2,4,,106.57,,,
4820240416010010,2024-04-16,四日市競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,2,5,7,4,3,43.3,104.57,101.2,45.7,
4820240416010011,2024-04-16,四日市競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,4,1,7,2,5,22.2,104.22,92.8,50.0,
7520240417010010,2024-04-17,松山競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,5,2,7,,105.0,,,
7520240417010011,2024-04-17,松山競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,4,6,2,7,21.700000000000003,105.46,98.3,50.0,
1120240418010007,2024-04-18,函館競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,3,3,4,3,7,1,5,21.8,107.75,,,
1120240418010008,2024-04-18,函館競輪,8,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,5,2,6,4,3,,106.77,,,
1120240418010009,2024-04-18,函館競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,5,3,4,,103.25,,,
1120240418010010,2024-04-18,函館競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,4,2,7,1,5,22.4,108.90,76.4,45.4,
4320240420010010,2024-04-20,岐阜競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,4,4,2,6,1,7,,105.1,,,
4320240420010011,2024-04-20,岐阜競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,3,3,7,3,5,4,2,56.7,110.95,130.0,69.2,
8620240421010010,2024-04-21,別府競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,5,4,3,46.9,107.12,101.7,50.0,
8620240421010011,2024-04-21,別府競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,4,2,45.4,104.57,122.1,66.6,
3520240423010007,2024-04-23,平塚競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,3,6,7,2,22.5,100.00,,,
3520240423010008,2024-04-23,平塚競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,4,3,5,2,6,4,1,,97.07,,,
3520240423010010,2024-04-23,平塚競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,4,7,3,2,1,4,34.199999999999996,103.79,99.19999999999999,38.4,
3520240423010011,2024-04-23,平塚競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,4,1,7,4,6,2,30.400000000000002,102.76,97.6,40.0,
5120240424010006,2024-04-24,福井競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,5,7,4,1,52.6,105.16,,,
5120240424010008,2024-04-24,福井競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,2,5,3,7,4,,104.25,,,
5120240424010009,2024-04-24,福井競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,2,7,3,5,,104.2,,,
5120240424010011,2024-04-24,福井競輪,11,後半,late_v1,mainline_4pt,1,4,400,1160,760,1,2-5-6,2,3,5,2,6,3,4,71.3,106.55,138.0,66.6,
7420240424010007,2024-04-24,高知競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,7,3,5,33.7,104.27,,,
7420240424010008,2024-04-24,高知競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,3,7,5,1,,105.0,,,
7420240424010009,2024-04-24,高知競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,2,4,3,5,,101.11,,,
7420240424010011,2024-04-24,高知競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,4,2,5,3,7,1,19.0,100.96,97.8,43.3,
3720240426010006,2024-04-26,伊東競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,4,5,1,7,2,6,26.2,98.57,,,
3720240426010008,2024-04-26,伊東競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,2,7,5,3,4,,103.64,,,
3720240426010009,2024-04-26,伊東競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,5,3,7,2,4,,106.5,,,
3720240426010010,2024-04-26,伊東競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,6,4,7,3,21.400000000000002,94.48,73.6,17.0,6.740000000000009
3720240426010011,2024-04-26,伊東競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,3,3,5,3,6,7,1,81.9,102.66,126.3,47.2,
4620240427010010,2024-04-27,富山競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,3,4,1,7,36.9,102.25,117.6,60.0,
4620240427010011,2024-04-27,富山競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,4,1,7,3,5,31.3,102.58,82.9,29.1,4.859999999999999
2720240429010006,2024-04-29,京王閣競輪,6,前半,early_v0,buy,1,4,400,2370,1970,1,2-4-1,1,3,7,1,5,2,4,21.3,105.60,,,
2720240429010008,2024-04-29,京王閣競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,5,1,2,4,,104.0,,,
2720240429010010,2024-04-29,京王閣競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,1,7,4,3,5,39.6,103.36,89.19999999999999,42.4,
2720240429010011,2024-04-29,京王閣競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,4,7,2,5,35.8,98.60,86.2,34.7,2.6700000000000017
4820240430010007,2024-04-30,四日市競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,5,1,4,45.7,103.10,,,
4820240430010009,2024-04-30,四日市競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,4,5,2,,103.5,,,
4820240430010011,2024-04-30,四日市競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,3,7,1,4,32.2,104.77,123.0,57.8,
2420240503010006,2024-05-03,宇都宮競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,6,2,35.1,106.91,,,
2420240503010007,2024-05-03,宇都宮競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,2,7,5,6,1,33.6,100.31,,,
2420240503010008,2024-05-03,宇都宮競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,3,2,1,7,,102.61,,,
2420240503010009,2024-05-03,宇都宮競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,6,7,3,,99.86,,,
2420240503010010,2024-05-03,宇都宮競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,3,7,5,1,6,53.7,100.00,87.5,37.5,
2420240503010011,2024-05-03,宇都宮競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,1,5,6,3,7,40.099999999999994,100.85,112.6,57.1,
2320240506010008,2024-05-06,取手競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,6,2,7,64.1,103.30,,,
2320240506010011,2024-05-06,取手競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,5,4,3,7,20.6,100.15,104.6,38.0,
8120240506010008,2024-05-06,小倉競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,6,1,4,31.0,101.35,,,
8120240506010011,2024-05-06,小倉競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,7,1,2,5,39.400000000000006,104.20,94.5,38.0,
6120240506010007,2024-05-06,玉野競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,4,6,7,3,15.7,99.54,,,
6120240506010008,2024-05-06,玉野競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,3,6,7,1,,104.45,,,
6120240506010010,2024-05-06,玉野競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,2,7,5,6,1,25.5,106.70,104.4,44.4,
6120240506010011,2024-05-06,玉野競輪,11,後半,late_v1,rough_18pt,1,18,1800,270,-1530,1,3-7-5,3,3,3,7,5,4,2,5.5,101.13,82.1,26.6,9.39
1120240509010007,2024-05-09,函館競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,7,4,2,30.2,100.89,,,
1120240509010010,2024-05-09,函館競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,1,4,7,6,2,28.0,96.68,81.19999999999999,29.4,8.61
1120240509010011,2024-05-09,函館競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,2,4,1,7,42.0,106.57,105.1,73.6,
4420240509010006,2024-05-09,大垣競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,5,2,4,26.4,101.90,,,
4420240509010008,2024-05-09,大垣競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,2,7,4,1,5,,102.7,,,
4420240509010011,2024-05-09,大垣競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,2,5,4,7,3,14.0,103.47,111.3,52.3,
5320240512010006,2024-05-12,奈良競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,1,3,4,2,24.0,103.08,,,
5320240512010007,2024-05-12,奈良競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,4,5,3,1,4,2,30.9,106.25,,,
5320240512010009,2024-05-12,奈良競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,2,3,2,4,7,1,5,,106.4,,,
5320240512010010,2024-05-12,奈良競輪,10,後半,late_v1,rough_18pt,1,18,1800,460,-1340,1,4-7-1,1,3,4,7,1,5,2,56.0,102.08,88.0,32.0,7.109999999999999
5320240512010011,2024-05-12,奈良競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,5,2,7,33.900000000000006,106.69,84.9,39.1,
2120240513010007,2024-05-13,弥彦競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,2,5,4,7,1,24.3,104.08,,,
2120240513010008,2024-05-13,弥彦競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,4,5,1,,101.19,,,
2120240513010010,2024-05-13,弥彦競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,7,4,2,5,46.3,105.00,79.9,41.9,
6120240513010008,2024-05-13,玉野競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,4,6,1,7,32.2,101.69,,,
6120240513010010,2024-05-13,玉野競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,3,6,2,7,,105.46,,,
6120240513010011,2024-05-13,玉野競輪,11,後半,late_v1,mainline_4pt,1,4,400,310,-90,1,5-1-3,1,3,5,1,3,7,2,75.5,107.25,121.89999999999999,39.3,
5520240515010009,2024-05-15,和歌山競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,3,2,4,,104.92,,,
5520240515010010,2024-05-15,和歌山競輪,10,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,3,3,5,3,4,7,2,64.6,106.96,128.4,59.2,
5520240515010011,2024-05-15,和歌山競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,7,5,2,29.5,108.96,109.30000000000001,51.7,
3620240518010006,2024-05-18,小田原競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,3,7,43.6,105.35,,,
3620240518010007,2024-05-18,小田原競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,2,6,1,5,34.3,103.03,,,
3620240518010008,2024-05-18,小田原競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,6,7,2,,102.86,,,
3620240518010009,2024-05-18,小田原競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,4,2,7,3,,102.0,,,
3620240518010010,2024-05-18,小田原競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,3,3,3,5,6,2,4,30.4,103.69,78.5,30.7,-1.6700000000000017
3620240518010011,2024-05-18,小田原競輪,11,後半,late_v1,rough_18pt,1,18,1800,270,-1530,1,1-4-5,1,3,1,4,5,7,3,25.6,101.27,77.2,27.2,7.8799999999999955
6120240519010006,2024-05-19,玉野競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,4,2,7,30.299999999999997,102.31,,,
6120240519010008,2024-05-19,玉野競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,5,1,2,4,,103.72,,,
6120240519010011,2024-05-19,玉野競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,7,4,6,1,52.2,106.59,139.3,72.7,
2620240520010008,2024-05-20,西武園競輪,8,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,2,7,6,3,47.0,100.10,,,
2620240520010010,2024-05-20,西武園競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,5,3,4,,97.18,,,
2620240520010011,2024-05-20,西武園競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,2,7,4,5,3,42.7,108.44,99.0,40.0,
3620240522010006,2024-05-22,小田原競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,1,7,3,5,55.6,104.70,,,
3620240522010007,2024-05-22,小田原競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,6,5,3,22.6,103.46,,,
3620240522010008,2024-05-22,小田原競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,4,1,7,3,,100.77,,,
