race_id,race_date,track,race_no,segment,strategy,decision,purchased,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations,a_car,b_car,m3_car,r1l_car,r1b_car,leader_score_gap,pair_score_gap,pair_top2_sum,pair_top3_sum,pair_win_sum,x_car
1320230101010006,2023-01-01,いわき平競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,2,6,1,5,-1.3500000000000085,6.509999999999991,,,,
1320230101010007,2023-01-01,いわき平競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,4,1,6.310000000000002,2.0200000000000102,,,,
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,4,2,6,5,3,,,74.3,,,
2320230101010008,2023-01-01,取手競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,5,4,1,0.480000000000004,4.890000000000015,,,,
2320230101010011,2023-01-01,取手競輪,11,後半,late_v2,buy,1,4,400,1790,1390,1,4-1-7,1,4,5,,,,,,118.6,59.2,7
4420230101010007,2023-01-01,大垣競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,2,4,1,5,12.25,13.21999999999997,,,,
4420230101010009,2023-01-01,大垣競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,1,3,2,4,,,69.4,,,
4420230101010011,2023-01-01,大垣競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,2,5,,,,,,94.1,39.1,6
3820230103010006,2023-01-03,静岡競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,5,2,3.1700000000000017,1.1500000000000057,,,,
3820230103010007,2023-01-03,静岡競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,5,7,2,0.0800000000000125,0.5500000000000114,,,,
3820230103010010,2023-01-03,静岡競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,5,1,,,,,,98.4,37.5,2
7120230103010006,2023-01-03,高松競輪,6,前半,early_v2,buy,1,4,400,0,-400,0,,5,1,3,2,4,-9.719999999999999,2.289999999999992,,,,
7120230103010007,2023-01-03,高松競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,1,4,5,2,2.3300000000000125,12.29000000000002,,,,
7120230103010009,2023-01-03,高松競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,3,7,1,4,,,43.4,,,
7120230103010010,2023-01-03,高松競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,3,2,,,,,,112.5,26.2,1
7120230103010011,2023-01-03,高松競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,6,,,,,,88.3,17.9,1
8620230106010007,2023-01-06,別府競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,4,5,7,3,2.259999999999991,9.27000000000001,,,,
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,5,6,3,4,,,74.4,,,
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,4,1,7,5,2,,,74.8,,,
8620230106010010,2023-01-06,別府競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,,,,,,98.30000000000001,27.8,2
8620230106010011,2023-01-06,別府競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,75.8,21.0,2
4520230107010007,2023-01-07,豊橋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,3,5,2,4,2.1200000000000045,2.4700000000000273,,,,
4520230107010008,2023-01-07,豊橋競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,2,6,1,7,,,62.0,,,
4520230107010010,2023-01-07,豊橋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,4,,,,,,104.1,29.1,2
4520230107010011,2023-01-07,豊橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,1,4,,,,,,82.1,23.5,2
5320230108010008,2023-01-08,奈良競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,7,6,4,2,,,61.5,,,
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,2,4,7,3,5,,,98.3,,,
5320230108010010,2023-01-08,奈良競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,2,4,,,,,,93.8,49.2,5
5320230108010011,2023-01-08,奈良競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,124.6,42.599999999999994,3
2620230108010009,2023-01-08,西武園競輪,9,前半,early_v2,buy,1,4,400,0,-400,0,,7,4,1,3,5,-4.280000000000001,1.6699999999999875,,,,
2620230108010011,2023-01-08,西武園競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,7,1,,,,,,81.4,33.2,4
8320230111010006,2023-01-11,久留米競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,4,6,7,1,3.1400000000000006,3.5,,,,
8320230111010007,2023-01-11,久留米競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,3,7,4,1,4.579999999999998,3.8799999999999955,,,,
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,4,7,5,3,,,109.3,,,
8320230111010010,2023-01-11,久留米競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,1,5,,,,,,72.80000000000001,29.0,3
2420230111010011,2023-01-11,宇都宮競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,4,7,,,,,,106.8,44.0,5
3720230114010006,2023-01-14,伊東競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,5,3,6,1,8.64,6.900000000000006,,,,
3720230114010007,2023-01-14,伊東競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,6,4,2,-1.7999999999999972,5.9599999999999795,,,,
3720230114010009,2023-01-14,伊東競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,4,6,2,5,,,51.0,,,
6220230115010006,2023-01-15,広島競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,3,2,4,3.3499999999999943,8.280000000000001,,,,
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,5,6,4,2,,,74.1,,,
6220230115010009,2023-01-15,広島競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,5,1,6,2,,,61.8,,,
6220230115010010,2023-01-15,広島競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,4,,,,,,82.1,31.7,3
4220230116010006,2023-01-16,名古屋競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,7,2,5,3.3700000000000045,3.819999999999993,,,,
4220230116010007,2023-01-16,名古屋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,3,6,7,1,3.4099999999999966,3.569999999999993,,,,
4220230116010008,2023-01-16,名古屋競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,7,2,,,66.6,,,
4220230116010010,2023-01-16,名古屋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,98.7,30.4,4
4220230116010011,2023-01-16,名古屋競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,1,4,7,,,,,,124.80000000000001,68.5,2
3120230117010007,2023-01-17,松戸競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,7,5,2,5.439999999999998,11.420000000000016,,,,
3120230117010008,2023-01-17,松戸競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,7,3,,,49.6,,,
3120230117010010,2023-01-17,松戸競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,5,,,,,,84.5,41.5,3
3120230117010011,2023-01-17,松戸競輪,11,後半,late_v2,buy,1,4,400,1000,600,1,2-7-1,7,2,5,,,,,,109.30000000000001,56.2,1
5420230120010006,2023-01-20,向日町競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,3,4,1.3100000000000023,10.02000000000001,,,,
5420230120010010,2023-01-20,向日町競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,92.6,49.1,2
5420230120010011,2023-01-20,向日町競輪,11,後半,late_v2,buy,1,4,400,360,-40,1,1-5-4,5,1,4,,,,,,113.4,59.8,7
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,4,5,1,6,3,,,71.3,,,
8120230120010010,2023-01-20,小倉競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,5,6,,,,,,82.8,32.3,4
8120230120010011,2023-01-20,小倉競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,93.1,25.599999999999998,2
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,buy,1,6,600,510,-90,1,5-1-2,5,1,4,6,2,,,77.9,,,
2720230123010011,2023-01-23,京王閣競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,2,,,,,,83.19999999999999,24.400000000000002,4
8620230123010008,2023-01-23,別府競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,2,7,,,54.7,,,
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,7,1,5,3,4,,,72.4,,,
8620230123010010,2023-01-23,別府競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,3,7,,,,,,102.69999999999999,38.3,1
8620230123010011,2023-01-23,別府競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,,,,,,76.6,30.1,2
7520230125010006,2023-01-25,松山競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,1,7,5,2,-0.4000000000000057,2.9000000000000057,,,,
7520230125010007,2023-01-25,松山競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,2,4,1.3599999999999994,12.980000000000018,,,,
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,7,4,5,2,,,92.4,,,
7520230125010010,2023-01-25,松山競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,,,,,,94.4,45.0,2
7520230125010011,2023-01-25,松山競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,,,,,,92.5,51.8,4
5420230127010009,2023-01-27,向日町競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,4,7,3,3.1700000000000017,0.9600000000000364,,,,
5420230127010010,2023-01-27,向日町競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,2,4,,,56.5,,,
5420230127010011,2023-01-27,向日町競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,4,,,,,,88.5,36.5,3
2220230128010006,2023-01-28,前橋競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,5,6,2,4,-1.9399999999999977,1.0500000000000114,,,,
2220230128010011,2023-01-28,前橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,,,,,,100.8,65.5,2
3120230130010008,2023-01-30,松戸競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,3,5,1.8499999999999943,9.919999999999987,,,,
3120230130010011,2023-01-30,松戸競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,,,,,,78.0,37.599999999999994,4
8120230131010007,2023-01-31,小倉競輪,7,前半,early_v2,buy,1,4,400,0,-400,0,,3,4,7,5,1,-2.0700000000000074,0.05999999999997385,,,,
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,buy,1,6,600,320,-280,1,1-4-5,1,4,5,2,7,,,74.6,,,
8120230131010011,2023-01-31,小倉競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,,,,,,66.69999999999999,9.0,5
4520230201010006,2023-02-01,豊橋競輪,6,前半,early_v2,buy,1,4,400,0,-400,0,,5,1,6,2,4,-2.219999999999999,5.510000000000019,,,,
4520230201010007,2023-02-01,豊橋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,2,7,3,6,-1.9199999999999875,7.770000000000039,,,,
4520230201010010,2023-02-01,豊橋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,,,,,,78.4,38.1,5
4520230201010011,2023-02-01,豊橋競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,5,1,6,,,,,,120.0,55.0,7
7520230202010006,2023-02-02,松山競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,7,3,4,1.8800000000000097,8.909999999999997,,,,
7520230202010007,2023-02-02,松山競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,3,7,3.8499999999999943,8.799999999999983,,,,
7520230202010010,2023-02-02,松山競輪,10,後半,late_v2,buy,1,4,400,0,-400,0,,1,5,6,,,,,,115.2,70.8,2
7520230202010011,2023-02-02,松山競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,7,,,,,,92.8,32.9,3
2420230205010008,2023-02-05,宇都宮競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,4,7,6,1,2.0,5.399999999999977,,,,
2420230205010009,2023-02-05,宇都宮競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,4,2,7,5,4.309999999999988,6.099999999999966,,,,
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,buy,1,6,600,270,-330,1,5-2-4,2,5,4,6,1,,,72.3,,,
2420230205010011,2023-02-05,宇都宮競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,100.2,62.1,3
3120230205010008,2023-02-05,松戸競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,3,4,-1.3799999999999955,4.239999999999981,,,,
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,buy,1,6,600,500,-100,1,4-2-7,2,4,7,6,1,,,79.1,,,
6220230206010006,2023-02-06,広島競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,4,2,3.299999999999997,0.5,,,,
6220230206010008,2023-02-06,広島競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,3,4,,,63.4,,,
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,5,7,2,4,,,73.3,,,
4520230206010007,2023-02-06,豊橋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,4,5,7,3,0.5900000000000034,1.6200000000000045,,,,
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,4,7,3,1,5,,,73.7,,,
4520230206010011,2023-02-06,豊橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,95.4,30.200000000000003,3
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,7,2,4,1,5,,,101.7,,,
1320230207010010,2023-02-07,いわき平競輪,10,後半,late_v2,buy,1,4,400,0,-400,0,,4,1,6,,,,,,109.6,59.599999999999994,7
1320230207010011,2023-02-07,いわき平競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,7,1,4,,,,,,154.2,89.1,2
5620230209010006,2023-02-09,岸和田競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,5,2,3.3799999999999955,9.799999999999983,,,,
5620230209010011,2023-02-09,岸和田競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,4,,,,,,110.4,47.2,2
2220230210010006,2023-02-10,前橋競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,5,6,7,3,9.620000000000005,9.0,,,,
2220230210010007,2023-02-10,前橋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,2,3,5,5.329999999999998,8.320000000000022,,,,
2220230210010009,2023-02-10,前橋競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,4,2,,,55.8,,,
2220230210010010,2023-02-10,前橋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,,,,,,105.39999999999999,49.9,2
2220230210010011,2023-02-10,前橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,,,,,,102.0,56.0,2
8120230212010009,2023-02-12,小倉競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,2,1,5,2.6999999999999886,2.359999999999985,,,,
8120230212010010,2023-02-12,小倉競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,5,3,,,60.5,,,
8120230212010011,2023-02-12,小倉競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,69.4,26.299999999999997,2
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,4,1,7,6,3,,,81.7,,,
7320230213010010,2023-02-13,小松島競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,,,,,,108.1,48.4,3
7320230213010011,2023-02-13,小松島競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,5,7,,,,,,112.9,47.7,2
2820230213010009,2023-02-13,立川競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,4,1,5.019999999999996,11.460000000000008,,,,
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,buy,1,6,600,2710,2110,1,2-4-1,4,2,7,1,5,,,88.2,,,
2820230213010011,2023-02-13,立川競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,3,,,,,,89.4,47.3,5
5620230214010006,2023-02-14,岸和田競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,7,1,4,-1.9899999999999949,2.960000000000008,,,,
5620230214010007,2023-02-14,岸和田競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,5,4,2,7,5.459999999999994,12.960000000000008,,,,
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,buy,1,6,600,1600,1000,1,2-5-1,2,5,4,1,7,,,87.9,,,
5620230214010010,2023-02-14,岸和田競輪,10,後半,late_v2,buy,1,4,400,0,-400,0,,5,1,7,,,,,,136.2,57.0,2
5620230214010011,2023-02-14,岸和田競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,,,,,,101.6,45.5,7
8520230215010006,2023-02-15,佐世保競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,4,6,2,5,-0.8199999999999932,0.5,,,,
8520230215010007,2023-02-15,佐世保競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,2,6,5,1,2.1599999999999966,3.460000000000008,,,,
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,buy,1,6,600,570,-30,1,3-2-1,3,2,5,4,1,,,97.5,,,
8520230215010010,2023-02-15,佐世保競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,100.9,27.5,3
8520230215010011,2023-02-15,佐世保競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,,,,,,78.7,39.6,2
8320230218010006,2023-02-18,久留米競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,1,2,4,4.460000000000008,3.0000000000000284,,,,
8320230218010007,2023-02-18,久留米競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,3,2,6,1,3.3799999999999955,5.7099999999999795,,,,
8320230218010008,2023-02-18,久留米競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,4,7,6,1,,,69.6,,,
8320230218010009,2023-02-18,久留米競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,1,4,,,68.9,,,
8320230218010010,2023-02-18,久留米競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,3,5,,,,,,106.4,36.1,4
8320230218010011,2023-02-18,久留米競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,,,,,,104.7,47.5,7
4820230218010010,2023-02-18,四日市競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,3,4,,,,,,98.5,30.2,5
4820230218010011,2023-02-18,四日市競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,,,,,,97.1,36.1,7
2720230221010007,2023-02-21,京王閣競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,5,4,7,1,-0.15000000000000568,5.609999999999985,,,,
2720230221010011,2023-02-21,京王閣競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,,,,,,104.6,23.9,7
8620230224010007,2023-02-24,別府競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,3,4,2,2.4499999999999886,3.5900000000000034,,,,
8620230224010008,2023-02-24,別府競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,1,6,3,5,,,52.4,,,
8620230224010010,2023-02-24,別府競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,5,,,,,,106.1,46.3,3
8620230224010011,2023-02-24,別府競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,,,,,,81.5,24.4,4
3720230227010006,2023-02-27,伊東競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,7,3,-0.7099999999999937,0.6500000000000057,,,,
3720230227010009,2023-02-27,伊東競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,3,4,,,64.3,,,
5420230227010006,2023-02-27,向日町競輪,6,前半,early_v2,buy,1,4,400,2360,1960,1,2-7-5,1,5,4,2,7,-3.8799999999999955,1.0400000000000205,,,,
5420230227010007,2023-02-27,向日町競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,7,2,1.460000000000008,2.2299999999999898,,,,
5420230227010008,2023-02-27,向日町競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,2,7,1,5,,,50.4,,,
5420230227010010,2023-02-27,向日町競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,,,,,,106.19999999999999,38.1,4
4420230227010007,2023-02-27,大垣競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,2,5,3.230000000000004,10.909999999999997,,,,
4420230227010010,2023-02-27,大垣競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,3,6,,,,,,97.6,27.700000000000003,7
4420230227010011,2023-02-27,大垣競輪,11,後半,late_v2,buy,1,4,400,1540,1140,1,4-1-5,1,4,7,,,,,,110.1,66.0,5
8320230301010007,2023-03-01,久留米競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,7,4,1,5,4.959999999999994,10.289999999999992,,,,
8320230301010008,2023-03-01,久留米競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,3,5,,,65.3,,,
8320230301010010,2023-03-01,久留米競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,5,2,,,,,,80.1,38.7,1
8320230301010011,2023-03-01,久留米競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,91.2,8.6,2
2320230301010008,2023-03-01,取手競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,3,1,5.789999999999992,5.689999999999998,,,,
2320230301010009,2023-03-01,取手競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,7,1,2,5,1.5799999999999983,5.679999999999978,,,,
2320230301010010,2023-03-01,取手競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,1,4,3,7,,,67.5,,,
2320230301010011,2023-03-01,取手競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,5,,,,,,113.9,45.0,3
6120230304010006,2023-03-04,玉野競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,7,3,6,2,4.769999999999996,7.800000000000011,,,,
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,7,3,5,4,2,,,76.1,,,
6120230304010010,2023-03-04,玉野競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,,,,,,92.0,34.4,1
3620230305010009,2023-03-05,小田原競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,5,1,4,3,,,63.0,,,
3620230305010010,2023-03-05,小田原競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,5,7,,,,,,87.5,17.5,4
3620230305010011,2023-03-05,小田原競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,5,3,,,,,,98.9,26.3,4
8120230306010006,2023-03-06,小倉競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,7,3,5,0.2599999999999909,3.170000000000016,,,,
8120230306010007,2023-03-06,小倉競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,5,6,2,8.25,7.219999999999999,,,,
8120230306010009,2023-03-06,小倉競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,5,1,4,3,,,52.7,,,
8120230306010011,2023-03-06,小倉競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,,,,,,84.7,49.2,3
2520230308010008,2023-03-08,大宮競輪,8,前半,early_v2,buy,1,4,400,0,-400,0,,1,7,4,2,3,-3.0799999999999983,4.570000000000022,,,,
2520230308010009,2023-03-08,大宮競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,7,4,1,5,1.1999999999999886,9.909999999999997,,,,
2520230308010011,2023-03-08,大宮競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,,,,,,107.1,47.3,4
4220230309010006,2023-03-09,名古屋競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,5,6,3,7,1.1599999999999966,6.240000000000009,,,,
4220230309010010,2023-03-09,名古屋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,3,7,,,,,,101.0,40.7,2
3520230311010010,2023-03-11,平塚競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,,,,,,122.6,39.2,5
